FID,altkleider,url_altkleider,dosen,url_dosen,glas_braun,glas_gruen,glas_weiss,url_glas,kunststoff,url_kunststoff,adresse,shape
awm_container_opendata.638,2,awm@muenchen.de,2,dsd@wittmann.de,,,,,3,dsd@wittmann.de,Freiligrathstr. 74,POINT (691717.4573008388 5339357.025797956)
awm_container_opendata.639,3,awm@muenchen.de,1,dsd@wittmann.de,,1,1,depotcontainer-muenchen@remondis.de ,2,dsd@wittmann.de,Josef-Raps-Str. 1,POINT (693736.3277008834 5339391.088697817)
awm_container_opendata.640,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Karl-von-Roth-Str. 29,POINT (683989.9241006835 5339394.55169839)
awm_container_opendata.641,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Chemnitzer Pl. 12,POINT (687341.1301007477 5339454.353598218)
awm_container_opendata.642,3,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Echinger Str. 21a,POINT (693113.2678008694 5339458.134297862)
awm_container_opendata.643,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,1,depotcontainer-muenchen@remondis.de ,Dessauerstr. 10,POINT (688154.528100764 5339469.3093981715)
awm_container_opendata.644,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Connollystraße 28,POINT (689377.3249007891 5339485.2536981)
awm_container_opendata.645,,,,,1,2,2,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Regina-Ullmann-Str. 58,POINT (696167.5523009397 5338999.613297641)
awm_container_opendata.646,2,awm@muenchen.de,1,dsd@wittmann.de,,,,,2,dsd@wittmann.de,Birnauer Str. 6,POINT (690719.7248008172 5339002.413998019)
awm_container_opendata.647,1,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,2,dsd@wittmann.de,Rümannstr. 31,POINT (691577.4443008357 5339050.408297964)
awm_container_opendata.648,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,1,depotcontainer-muenchen@remondis.de ,Konrad-Weiss-Weg ,POINT (687545.780200752 5339072.095398207)
awm_container_opendata.649,,,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Hugo-Troendle-Str. 42,POINT (686904.6496007392 5339088.259198243)
awm_container_opendata.650,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,1,depotcontainer-muenchen@remondis.de ,Gärtnerstr. 41,POINT (688193.2339007648 5339159.08649817)
awm_container_opendata.651,,,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Fröttmaninger Str. 5,POINT (693207.0214008715 5339168.776897855)
awm_container_opendata.652,,,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,1,depotcontainer-muenchen@remondis.de ,Karlingerstraße 30a,POINT (686701.4018007352 5339178.826998253)
awm_container_opendata.653,1,awm@muenchen.de,,,,,,,,,Schubinweg 18,POINT (678601.174600589 5339192.088698629)
awm_container_opendata.654,,,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Pfarrer-Grimm-Straße 18,POINT (683225.2529006695 5339193.367098429)
awm_container_opendata.655,,,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,1,depotcontainer-muenchen@remondis.de ,Barlachstr. 12,POINT (691412.6250008321 5339228.990397974)
awm_container_opendata.656,1,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,,,Osterwaldstraße 155,POINT (693920.7853008875 5339231.286897805)
awm_container_opendata.657,3,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,1,depotcontainer-muenchen@remondis.de ,Hugo-Troendle-Str. 56,POINT (686931.9371007397 5339237.498598239)
awm_container_opendata.658,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,3,depotcontainer-muenchen@remondis.de ,Niethammerstr. 3,POINT (684658.112600696 5338457.39609836)
awm_container_opendata.659,,,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Steirerstraße 26,POINT (682664.1553006594 5338460.359898455)
awm_container_opendata.660,3,awm@muenchen.de,,,1,1,2,depotcontainer-muenchen@remondis.de ,,,Scheidpl. 1a,POINT (691419.0705008325 5338461.621797976)
awm_container_opendata.661,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Brabanter Str. 9,POINT (693136.13060087 5338483.32749786)
awm_container_opendata.662,3,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,2,dsd@wittmann.de,Freischützstr. 99,POINT (696511.3153009478 5338494.748097614)
awm_container_opendata.663,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,1,depotcontainer-muenchen@remondis.de ,Skagerrakstr. 15,POINT (685928.9350007204 5338499.477298297)
awm_container_opendata.664,2,awm@muenchen.de,2,depotcontainer-muenchen@remondis.de ,,,,,2,depotcontainer-muenchen@remondis.de ,Weishauptstraße 2,POINT (686239.5437007262 5338513.603898278)
awm_container_opendata.665,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Wöhlerstr. 71,POINT (683215.9708006693 5338522.094898432)
awm_container_opendata.666,3,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,3,depotcontainer-muenchen@remondis.de ,Rigaer Str. 2,POINT (686729.4273007357 5338534.930898252)
awm_container_opendata.667,,,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Freseniusstraße 87,POINT (684034.0324006844 5338538.579198391)
awm_container_opendata.668,1,awm@muenchen.de,,,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Regina-Ullmann-Straße 18,POINT (696106.4191009384 5338540.210097647)
awm_container_opendata.669,,,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Distelfinkweg 27,POINT (677473.9809005705 5338581.150698673)
awm_container_opendata.670,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,2,dsd@wittmann.de,Johanneskirchner Str. 30,POINT (695500.529800924 5338590.791097691)
awm_container_opendata.671,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Fritz-Meyer-Weg 8,POINT (695828.7566009316 5338601.930497666)
awm_container_opendata.672,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,2,dsd@wittmann.de,Brunnerstr. 35,POINT (690871.4339008206 5338605.312598011)
awm_container_opendata.673,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Osterwaldstr. 90,POINT (693605.3041008806 5338611.419597829)
awm_container_opendata.674,,,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,1,depotcontainer-muenchen@remondis.de ,Soxhletstraße 6,POINT (692798.1071008627 5338629.990797885)
awm_container_opendata.675,,,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,1,depotcontainer-muenchen@remondis.de ,Simmerleinplatz 14,POINT (686351.5914007284 5338636.564798271)
awm_container_opendata.676,,,,,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Johanneskirchner Str. 157,POINT (696899.757900957 5338646.665397584)
awm_container_opendata.677,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Leopoldstr. 174,POINT (692350.4711008526 5338671.007397914)
awm_container_opendata.678,3,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,3,depotcontainer-muenchen@remondis.de ,Rossittener Str. 6,POINT (678143.4234005813 5338690.355698648)
awm_container_opendata.679,,,1,dsd@wittmann.de,,,,,1,dsd@wittmann.de,Kraepelinstr. 31,POINT (691385.1026008317 5338697.306897978)
awm_container_opendata.680,3,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Weinschenkstr. 32,POINT (683307.986200671 5338708.669098426)
awm_container_opendata.681,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,2,dsd@wittmann.de,Schleißheimer Str. 268,POINT (690796.2859008191 5338785.559598015)
awm_container_opendata.682,1,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Küfnerstraße 10,POINT (696108.7415009383 5338789.808397645)
awm_container_opendata.683,1,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,,,,,1,depotcontainer-muenchen@remondis.de ,Schneider-Ulrich-Weg 6,POINT (683812.3630006801 5338824.612198401)
awm_container_opendata.684,,,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,1,depotcontainer-muenchen@remondis.de ,Joseph-Schnetz-Platz 3,POINT (684598.8219006946 5339502.426198362)
awm_container_opendata.685,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Allacher Str. 279,POINT (683451.3875006733 5339502.608998418)
awm_container_opendata.686,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Neuchinger Str. 4,POINT (693386.6574008755 5339512.402297842)
awm_container_opendata.687,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Seydlitzstr. 22,POINT (687694.0935007548 5339516.974398199)
awm_container_opendata.688,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Dessauerstr. 17,POINT (688373.0717007684 5339519.847498159)
awm_container_opendata.689,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Riesenfeldstr. 48,POINT (690541.5890008135 5339543.009998029)
awm_container_opendata.690,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Glogauer Pl. 12a,POINT (685796.0333007175 5339543.1755983)
awm_container_opendata.691,,,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Hans-Denzinger-Str. 17,POINT (691688.227700838 5339565.998497955)
awm_container_opendata.692,,,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Riesstraße 52,POINT (688565.9228007724 5339596.041898147)
awm_container_opendata.693,,,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,2,dsd@wittmann.de,Nietzschestr. 6,POINT (690849.5614008199 5339637.99539801)
awm_container_opendata.694,,,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Meggendorferstraße 64a,POINT (687842.2450007577 5339641.5986981895)
awm_container_opendata.695,1,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Pelkovenstraße 152,POINT (688429.6166007696 5339652.067798156)
awm_container_opendata.696,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Ungererstr. 172,POINT (693614.9662008806 5339663.702497824)
awm_container_opendata.697,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Rathenaustr. 74,POINT (691191.8396008267 5341859.135297985)
awm_container_opendata.698,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Rathenaustr. 26,POINT (691617.6674008361 5341861.612997957)
awm_container_opendata.699,,,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Dohlenweg 5,POINT (691962.8819008436 5341883.716897935)
awm_container_opendata.700,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Schlößlanger 2,POINT (693781.6584008837 5341886.087097809)
awm_container_opendata.701,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Rathenaustr. 124,POINT (690791.7106008183 5341894.360598008)
awm_container_opendata.702,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Carl-Orff-Bogen 72,POINT (693274.6386008724 5341902.019697845)
awm_container_opendata.703,,,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,1,depotcontainer-muenchen@remondis.de ,Hans-Böckler-Straße 83,POINT (688304.9364007666 5341952.2166981585)
awm_container_opendata.704,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Sanddornstr. 4a,POINT (694053.20870089 5341966.161297789)
awm_container_opendata.705,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,3,depotcontainer-muenchen@remondis.de ,Eberwurzstr. 67,POINT (689677.4429007948 5341991.685698077)
awm_container_opendata.706,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Toni-Pfülf-Str. 78,POINT (688467.02400077 5342002.587398148)
awm_container_opendata.707,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Gustav-Mahler-Str. 3,POINT (693406.1477008754 5342020.6546978345)
awm_container_opendata.708,,,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Bauernfeindstr. 3,POINT (694225.6729008937 5342031.603597778)
awm_container_opendata.709,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,1,depotcontainer-muenchen@remondis.de ,Abensbergstr. 54a,POINT (686392.6285007289 5340585.303498268)
awm_container_opendata.710,3,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,2,2,depotcontainer-muenchen@remondis.de ,3,depotcontainer-muenchen@remondis.de ,Franz-Nißl-Str. 53,POINT (682963.4997006644 5340728.24839844)
awm_container_opendata.711,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,2,dsd@wittmann.de,Sondermeierstr. 58,POINT (695036.8961009126 5340854.063297722)
awm_container_opendata.712,2,awm@muenchen.de,,,,,,,1,dsd@wittmann.de,Arnauer Straße 2,POINT (691481.3955008332 5341019.985997966)
awm_container_opendata.713,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Marienbader Str. 4,POINT (691964.7161008436 5341029.765397934)
awm_container_opendata.714,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Trollblumenstr. 3,POINT (687396.0095007486 5341040.560698211)
awm_container_opendata.715,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,3,depotcontainer-muenchen@remondis.de ,Bocksdornstr. 20,POINT (689007.1631007812 5341051.148598119)
awm_container_opendata.716,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Kleselstr. 28,POINT (682132.0611006494 5341075.107798479)
awm_container_opendata.717,2,awm@muenchen.de,1,dsd@wittmann.de,,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Frankpl. 12,POINT (694158.2227008925 5341092.226997784)
awm_container_opendata.718,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Paula-Breitenbach-Weg 11,POINT (688388.8930007685 5341160.682398155)
awm_container_opendata.719,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Zehetmeierstr. 12,POINT (695353.7871009199 5341176.8586976975)
awm_container_opendata.720,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,2,dsd@wittmann.de,Feserstr. 1,POINT (691463.1633008327 5341196.841697967)
awm_container_opendata.721,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Wundtstr. 5,POINT (692112.1243008468 5341561.023697924)
awm_container_opendata.722,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Paracelsusstr. 2,POINT (692409.0811008532 5341569.034197903)
awm_container_opendata.723,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Lützelsteiner Str. 22,POINT (694314.908500896 5341592.953197772)
awm_container_opendata.724,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Rothpletzstr. 44,POINT (691784.4313008398 5341621.172997947)
awm_container_opendata.725,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,1,depotcontainer-muenchen@remondis.de ,Max-Wönner-Str. 35,POINT (688008.6473007606 5341639.108298178)
awm_container_opendata.726,3,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Max-Wönner-Str. 4,POINT (688395.0764007685 5341640.335098154)
awm_container_opendata.727,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Permanederstr. 29,POINT (691399.7485008313 5341668.74449797)
awm_container_opendata.728,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Krumenauerstr. 33,POINT (692039.7201008452 5341674.0094979275)
awm_container_opendata.729,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,2,2,depotcontainer-muenchen@remondis.de ,3,depotcontainer-muenchen@remondis.de ,Ebereschenstr. 12,POINT (689769.2524007967 5341687.066298072)
awm_container_opendata.730,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Feldmochinger Str. 251,POINT (687510.7661007508 5341735.704998204)
awm_container_opendata.731,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,1,depotcontainer-muenchen@remondis.de ,Schleißheimer Str. 395,POINT (690476.6227008116 5341840.450698029)
awm_container_opendata.732,3,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Auf den Schrederwiesen 37,POINT (685314.0412007079 5341843.657198322)
awm_container_opendata.733,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,,depotcontainer-muenchen@remondis.de ,2,dsd@wittmann.de,Staudenrauchstr. 14a,POINT (692218.2882008492 5341206.825497919)
awm_container_opendata.734,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Sudetendeutschestr. 23,POINT (691597.6399008357 5341322.32209796)
awm_container_opendata.735,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Sudetendeutschestr. 33,POINT (691393.9656008312 5341329.529897972)
awm_container_opendata.736,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Skabiosenpl. 3a,POINT (686479.1689007306 5341333.39859826)
awm_container_opendata.737,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Joseph-Seifried-Str. 27,POINT (688414.837300769 5341333.665098153)
awm_container_opendata.738,2,awm@muenchen.de,,,1,1,1,depotcontainer-muenchen@remondis.de ,1,depotcontainer-muenchen@remondis.de ,Sudetendeutschestr. 39,POINT (691226.6984008276 5341354.133997982)
awm_container_opendata.739,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Niederalteicher Str. 17a,POINT (687755.2642007557 5341361.596998192)
awm_container_opendata.740,,,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Heidemannstraße 310,POINT (694951.9921009106 5341371.0395977255)
awm_container_opendata.741,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,,,Haberkernstr. 2,POINT (694720.8900009051 5341453.602597744)
awm_container_opendata.742,2,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Am Lochholz 33,POINT (681959.7987006463 5341493.811698484)
awm_container_opendata.743,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Gablonzer Str. 5,POINT (692037.8440008452 5341496.135797928)
awm_container_opendata.744,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Burmesterstr. 11,POINT (694366.1696008969 5342036.994997768)
awm_container_opendata.745,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Karl-Köglsperger-Str. 31,POINT (693578.2932008791 5342041.573597821)
awm_container_opendata.746,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Parlerstr. 16,POINT (690988.9749008225 5342047.420897998)
awm_container_opendata.747,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Erwin-von-Steinbach-Weg 28,POINT (690617.6369008146 5342055.105198019)
awm_container_opendata.748,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Hugo-Wolf-Str. 23,POINT (690826.283900819 5342062.181498005)
awm_container_opendata.749,3,awm@muenchen.de,1,depotcontainer-muenchen@remondis.de ,1,1,1,depotcontainer-muenchen@remondis.de ,2,depotcontainer-muenchen@remondis.de ,Rainfarnstr. 10,POINT (689624.6467007936 5342132.789298081)
awm_container_opendata.750,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Parlerstr. 38,POINT (690988.9605008226 5342161.454197995)
awm_container_opendata.751,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Hänflingweg 2,POINT (692044.3157008453 5342173.448197928)
awm_container_opendata.752,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Bauernfeindstr. 30,POINT (694436.2280008986 5342245.819097761)
awm_container_opendata.753,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Blaumeisenweg,POINT (691856.111700841 5342264.71379794)
awm_container_opendata.754,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Humannweg 42,POINT (691142.3734008255 5342313.739397988)
awm_container_opendata.755,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Werner-Egk-Bogen 31,POINT (693163.94250087 5342314.805297852)
awm_container_opendata.756,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Dientzenhoferstr. 64,POINT (691469.4664008326 5342330.9070979655)
awm_container_opendata.757,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Max-Liebermann-Str. 10,POINT (691055.4943008239 5342392.703097991)
awm_container_opendata.758,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Carl-Orff-Bogen 120a,POINT (693789.1796008837 5342396.511497808)
awm_container_opendata.759,,,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Anton-Will-Str. 1b,POINT (692051.1132008453 5342409.026797926)
awm_container_opendata.760,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Karl-Böhm-Weg 9,POINT (693160.1264008696 5342412.088797851)
awm_container_opendata.761,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Kieferngartenstr. 37,POINT (694178.8456008926 5342432.96489778)
awm_container_opendata.762,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,1,dsd@wittmann.de,Anton-Will-Str. 41,POINT (691778.9270008393 5342439.1743979445)
awm_container_opendata.763,2,awm@muenchen.de,1,dsd@wittmann.de,1,1,1,depotcontainer-muenchen@remondis.de ,2,dsd@wittmann.de,Grusonstr. 18c,POINT (692733.7417008602 5342465.87839788)
